Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_821/900,False,03,245,16.26108,15.906767,16.014805,3.573116,1.170327,2.196787
CASE_822/900,False,03,1010,1.237238,3.512594,2.16438,15.804618,16.142909,15.90591
CASE_822/900,False,03,1041,6.074724,6.907231,6.328985,10.938647,11.421977,11.083644
CASE_822/900,False,03,242,10.938648,11.421978,11.081868,6.074723,6.90723,6.330604
CASE_822/900,False,03,242,15.804619,16.14291,15.90408,1.237238,3.512594,2.164756
CASE_822/900,False,03,1020,1.499413,2.419528,1.342079,15.8273,15.940806,15.815076
CASE_822/900,False,03,1433,6.133494,6.420719,6.096941,10.971394,11.134512,10.95289
CASE_822/900,False,03,257,10.971394,11.134513,10.951001,6.133494,6.420718,6.098787
CASE_822/900,False,03,259,15.827301,15.940807,15.813172,1.499412,2.419527,1.343437
CASE_822/900,False,03,1385,2.418071,1.500419,1.341329,15.940585,15.827396,15.815076
CASE_822/900,False,03,1433,6.42017,6.13374,6.096776,11.134195,10.971531,10.95289
CASE_822/900,False,03,256,11.134196,10.971532,10.950909,6.420169,6.13374,6.098787
CASE_822/900,False,03,259,15.940586,15.827396,15.813108,2.418071,1.500419,1.343438
CASE_822/900,False,03,1379,3.511018,1.236831,2.162984,16.142566,15.804586,15.905911
CASE_822/900,False,03,1043,6.906429,6.074641,6.328508,11.421492,10.938601,11.083644
CASE_822/900,False,03,240,11.421493,10.938602,11.081595,6.906428,6.07464,6.330605
CASE_822/900,False,03,245,16.142567,15.804587,15.90389,3.511018,1.23683,2.164758
CASE_823/900,False,03,1031,1.315487,3.455151,2.141095,15.703036,16.024759,15.795479
CASE_823/900,False,03,1064,6.103901,6.889497,6.333355,10.903022,11.36149,11.034903
CASE_823/900,False,03,245,10.903022,11.36149,11.033117,6.103902,6.889497,6.334998
CASE_823/900,False,03,245,15.703037,16.02476,15.793643,1.315486,3.455151,2.141605
CASE_823/900,False,03,1044,1.599776,2.442368,1.418529,15.729403,15.837298,15.713911
CASE_823/900,False,03,1342,6.171417,6.441449,6.126935,10.940963,11.095519,10.917826
CASE_823/900,False,03,257,10.940963,11.095519,10.915934,6.171417,6.441449,6.128787
CASE_823/900,False,03,259,15.729404,15.837299,15.712005,1.599776,2.442368,1.419969
CASE_823/900,False,03,1299,2.440948,1.600755,1.417858,15.837079,15.729503,15.713911
CASE_823/900,False,03,1341,6.440911,6.171671,6.126779,11.095207,10.941106,10.917826
CASE_823/900,False,03,256,11.095207,10.941106,10.915847,6.440911,6.171671,6.128788
CASE_823/900,False,03,259,15.83708,15.729504,15.711944,2.440948,1.600754,1.41997
CASE_823/900,False,03,1291,3.453597,1.315232,2.139762,16.024424,15.703015,15.795479
CASE_823/900,False,03,1065,6.888718,6.103846,6.332905,11.361018,10.902991,11.034904
CASE_823/900,False,03,243,11.361017,10.902991,11.032859,6.888718,6.103846,6.334998
CASE_823/900,False,03,247,16.024425,15.703016,15.793462,3.453596,1.315231,2.141607
CASE_824/900,False,03,1031,1.403658,3.402619,2.126978,15.602075,15.906989,15.685546
CASE_824/900,False,03,1064,6.134751,6.873335,6.339476,10.868303,11.301663,10.986958
CASE_824/900,False,03,239,10.868303,11.301662,10.985162,6.134751,6.873335,6.34114
CASE_824/900,False,03,240,15.602076,15.90699,15.683704,1.403657,3.402619,2.127622
CASE_824/900,False,03,1044,1.700751,2.469499,1.498496,15.631604,15.733815,15.612802
CASE_824/900,False,03,1365,6.209466,6.462457,6.157143,10.910652,11.05659,10.882853
CASE_824/900,False,03,256,10.910651,11.05659,10.880958,6.209466,6.462457,6.159002
CASE_824/900,False,03,253,15.631605,15.733815,15.610894,1.70075,2.469499,1.500008
CASE_824/900,False,03,1320,2.468118,1.701704,1.497899,15.733598,15.631708,15.612802
CASE_824/900,False,03,1365,6.461929,6.209727,6.156997,11.056282,10.9108,10.882854
CASE_824/900,False,03,254,11.056282,10.9108,10.880876,6.461929,6.209728,6.159002
CASE_824/900,False,03,252,15.733599,15.631709,15.610837,2.468117,1.701703,1.500009
CASE_824/900,False,03,1312,3.40109,1.403538,2.125716,15.906662,15.602064,15.685546
CASE_824/900,False,03,1065,6.872578,6.134724,6.339052,11.301202,10.868288,10.986959
CASE_824/900,False,03,242,11.301202,10.868288,10.984918,6.872578,6.134724,6.34114
CASE_824/900,False,03,241,15.906663,15.602065,15.683532,3.40109,1.403537,2.127624
CASE_825/900,False,03,1000,1.500001,3.355229,2.122212,15.501747,15.789608,15.57612
CASE_825/900,False,03,1037,6.16725,6.858756,6.347342,10.834498,11.242504,10.939818
CASE_825/900,False,03,243,10.834498,11.242505,10.938013,6.167249,6.858755,6.349026
CASE_825/900,False,03,241,15.501747,15.789608,15.574272,1.5,3.355229,2.122988
CASE_825/900,False,03,1017,1.802233,2.500784,1.581449,15.533905,15.630357,15.51175
CASE_825/900,False,03,1273,6.24764,6.48374,6.187564,10.880459,11.017725,10.847972
CASE_825/900,False,03,256,10.880459,11.017725,10.846075,6.247639,6.483739,6.189427
CASE_825/900,False,03,253,15.533905,15.630358,15.509841,1.802232,2.500783,1.583022
CASE_825/900,False,03,1230,2.499442,1.803163,1.580919,15.630143,15.534013,15.51175
CASE_825/900,False,03,1274,6.483222,6.247909,6.187428,11.01742,10.880613,10.847972
CASE_825/900,False,03,254,11.017421,10.880614,10.845997,6.483222,6.247908,6.189428
CASE_825/900,False,03,252,15.630143,15.534013,15.509786,2.499441,1.803163,1.583023
CASE_825/900,False,03,1221,3.353729,1.5,2.121026,15.789289,15.501747,15.57612
CASE_825/900,False,03,1036,6.858022,6.167249,6.346945,11.242057,10.834498,10.939818
CASE_825/900,False,03,244,11.242057,10.834498,10.937783,6.858021,6.167249,6.349027
CASE_825/900,False,03,243,15.78929,15.501747,15.574111,3.353729,1.5,2.12299
CASE_826/900,False,03,996,1.603044,3.313203,2.126859,15.402063,15.672623,15.467214
CASE_826/900,False,03,1031,6.201369,6.845767,6.356945,10.801616,11.184027,10.893494
CASE_826/900,False,03,245,10.801616,11.184027,10.89168,6.201369,6.845768,6.358651
CASE_826/900,False,03,245,15.402064,15.672624,15.46536,1.603043,3.313202,2.127765
CASE_826/900,False,03,1009,1.904142,2.536066,1.666942,15.436306,15.526926,15.410757
CASE_826/900,False,03,1193,6.285935,6.505294,6.218192,10.850388,10.978925,10.813184
CASE_826/900,False,03,256,10.850387,10.978925,10.811283,6.285935,6.505294,6.220063
CASE_826/900,False,03,253,15.436307,15.526927,15.408845,1.904141,2.536066,1.668567
CASE_826/900,False,03,1152,2.534765,1.905052,1.666472,15.526713,15.436419,15.410757
CASE_826/900,False,03,1192,6.504787,6.286211,6.218066,10.978624,10.850547,10.813184
CASE_826/900,False,03,254,10.978624,10.850547,10.811211,6.504787,6.286211,6.220063
CASE_826/900,False,03,252,15.526714,15.436419,15.408795,2.534765,1.905051,1.668567
CASE_826/900,False,03,1146,3.311734,1.603148,2.125755,15.672312,15.402074,15.467214
CASE_826/900,False,03,1028,6.845057,6.201395,6.356576,11.183592,10.801631,10.893495
CASE_826/900,False,03,245,11.183592,10.801631,10.891464,6.845057,6.201396,6.358652
CASE_826/900,False,03,245,15.672313,15.402075,15.465208,3.311733,1.603148,2.127766
CASE_827/900,False,03,996,1.711578,3.276745,2.140859,15.303037,15.556044,15.358837
CASE_827/900,False,03,1031,6.237083,6.834381,6.368279,10.769666,11.126242,10.847997
CASE_827/900,False,03,245,10.769665,11.126242,10.846173,6.237083,6.834381,6.370006
CASE_827/900,False,03,245,15.303038,15.556045,15.356977,1.711577,3.276745,2.141889
CASE_827/900,False,03,1009,2.006413,2.575182,1.754602,15.338812,15.423521,15.309823
CASE_827/900,False,03,1193,6.324349,6.527118,6.249026,10.820438,10.94019,10.77849
CASE_827/900,False,03,256,10.820438,10.94019,10.776587,6.324349,6.527118,6.250902
CASE_827/900,False,03,253,15.338812,15.423522,15.30791,2.006412,2.575182,1.756272
CASE_827/900,False,03,1152,2.573923,2.007304,1.754188,15.423311,15.338928,15.309823
CASE_827/900,False,03,1192,6.526621,6.324632,6.24891,10.939894,10.820604,10.77849
CASE_827/900,False,03,254,10.939894,10.820604,10.776519,6.526621,6.324632,6.250902
CASE_827/900,False,03,252,15.423312,15.338929,15.307862,2.573922,2.007303,1.756273
CASE_827/900,False,03,1146,3.275311,1.711773,2.13984,15.555742,15.303059,15.358837
CASE_827/900,False,03,1028,6.833693,6.237136,6.367937,11.12582,10.769697,10.847998
CASE_827/900,False,03,245,11.125819,10.769696,10.845972,6.833694,6.237136,6.370006
CASE_827/900,False,03,245,15.555743,15.30306,15.356835,3.275311,1.711773,2.14189
CASE_828/900,False,03,954,1.824622,3.246045,2.16403,15.204682,15.43988,15.251002
CASE_828/900,False,03,986,6.274365,6.824604,6.381335,10.738654,11.069157,10.803336
CASE_828/900,False,03,247,10.738655,11.069158,10.801504,6.274365,6.824603,6.383081
CASE_828/900,False,03,246,15.204682,15.439881,15.249136,1.824622,3.246045,2.165177
CASE_828/900,False,03,964,2.108992,2.617962,1.844122,15.241422,15.320144,15.20895
CASE_828/900,False,03,1108,6.362882,6.549209,6.280064,10.790611,10.901521,10.74389
CASE_828/900,False,03,256,10.790612,10.901522,10.741985,6.362881,6.549208,6.281944
CASE_828/900,False,03,253,15.241423,15.320145,15.207035,2.108991,2.617961,1.845831
CASE_828/900,False,03,1071,2.616744,2.109867,1.843758,15.319936,15.241543,15.20895
CASE_828/900,False,03,1104,6.548722,6.363172,6.279957,10.901229,10.790782,10.74389
CASE_828/900,False,03,254,10.901229,10.790783,10.741922,6.548721,6.363171,6.281944
CASE_828/900,False,03,252,15.319937,15.241544,15.206991,2.616743,2.109866,1.845832
CASE_828/900,False,03,1067,3.244649,1.824898,2.1631,15.439587,15.204715,15.251002
CASE_828/900,False,03,980,6.82394,6.274445,6.38102,11.068748,10.738701,10.803337
CASE_828/900,False,03,246,11.068749,10.738701,10.801317,6.82394,6.274445,6.383081
CASE_828/900,False,03,246,15.439588,15.204716,15.249004,3.244649,1.824897,2.165178
CASE_829/900,False,03,930,1.94139,3.221266,2.196082,15.10701,15.324141,15.143719
CASE_829/900,False,03,964,6.313187,6.816443,6.396101,10.708591,11.012787,10.759524
CASE_829/900,False,03,249,10.708591,11.012787,10.757681,6.313187,6.816443,6.397867
CASE_829/900,False,03,248,15.107011,15.324142,15.141848,1.941389,3.221266,2.197338
CASE_829/900,False,03,941,2.211838,2.664227,1.935243,15.14414,15.216795,15.108139
CASE_829/900,False,03,1038,6.401528,6.571563,6.3113,10.760908,10.86292,10.709387
CASE_829/900,False,03,256,10.760908,10.86292,10.707478,6.401528,6.571563,6.313186
CASE_829/900,False,03,253,15.144141,15.216796,15.106222,2.211837,2.664226,1.936986
CASE_829/900,False,03,1004,2.663051,2.212697,1.934925,15.216589,15.144265,15.108139
CASE_829/900,False,03,1034,6.571086,6.401825,6.311202,10.862631,10.761085,10.709387
CASE_829/900,False,03,254,10.862631,10.761085,10.70742,6.571087,6.401825,6.313187
CASE_829/900,False,03,252,15.21659,15.144266,15.106181,2.66305,2.212696,1.936987
CASE_829/900,False,03,998,3.219912,1.941735,2.195241,15.323857,15.107054,15.14372
CASE_829/900,False,03,956,6.815803,6.313293,6.395813,11.012391,10.708653,10.759524
CASE_829/900,False,03,248,11.012391,10.708653,10.757509,6.815803,6.313294,6.397867
CASE_829/900,False,03,247,15.323857,15.107055,15.141726,3.219911,1.941734,2.197339
CASE_830/900,False,03,1000,1.118599,3.641267,2.237195,16.009596,16.380315,16.128225
CASE_830/900,False,03,1027,4.776809,5.901311,5.154773,12.261561,12.741799,12.415466
CASE_830/900,False,03,316,8.515639,9.193676,8.733263,8.515639,9.193676,8.734958
CASE_830/900,False,03,201,12.261561,12.741799,12.413688,4.77681,5.901311,5.156234
CASE_830/900,False,03,314,16.009597,16.380316,16.126406,1.118598,3.641267,2.237311
CASE_830/900,False,03,1009,1.301082,2.387193,1.202394,16.02338,16.147897,16.017571
CASE_830/900,False,03,1507,4.822806,5.221622,4.797124,12.279553,12.441596,12.271379
CASE_830/900,False,03,353,8.541526,8.772887,8.527051,8.541526,8.772887,8.528918
CASE_830/900,False,03,217,12.279553,12.441595,12.269489,4.822806,5.221622,4.798927
CASE_830/900,False,03,344,16.023381,16.147898,16.01567,1.301081,2.387193,1.203541
CASE_830/900,False,03,1464,2.38567,1.302155,1.201464,16.147672,16.023467,16.017571
CASE_830/900,False,03,1507,5.220926,4.823096,4.796891,12.441303,12.279667,12.271379
CASE_830/900,False,03,352,8.772472,8.541689,8.52692,8.772472,8.54169,8.528919
CASE_830/900,False,03,223,12.441303,12.279667,12.269398,5.220926,4.823096,4.798928
CASE_830/900,False,03,348,16.147673,16.023468,16.0156,2.38567,1.302155,1.203542
CASE_830/900,False,03,1461,3.639654,1.117848,2.235695,16.379956,16.009543,16.128225
CASE_830/900,False,03,1027,5.900316,4.776634,5.154122,12.741338,12.261492,12.415467
CASE_830/900,False,03,315,9.193037,8.515541,8.732879,9.193037,8.515541,8.734959
CASE_830/900,False,03,207,12.741338,12.261492,12.413418,5.900316,4.776634,5.156235
CASE_830/900,False,03,312,16.379957,16.009544,16.126198,3.639654,1.117847,2.237313
CASE_831/900,False,03,1000,1.170902,3.574713,2.196541,15.906808,16.26143,16.016829
CASE_831/900,False,03,1027,4.817178,5.883261,5.163233,12.207907,12.666513,12.35034
CASE_831/900,False,03,316,8.510338,9.156059,8.710892,8.510339,9.156059,8.712601
CASE_831/900,False,03,201,12.207907,12.666513,12.348553,4.817178,5.883261,5.164727
CASE_831/900,False,03,314,15.906809,16.261431,16.015004,1.170901,3.574713,2.196785
CASE_831/900,False,03,1009,1.399791,2.401102,1.269785,15.925293,16.04434,15.916297
CASE_831/900,False,03,1520,4.877869,5.253521,4.842163,12.231982,12.386576,12.21968
CASE_831/900,False,03,355,8.544838,8.76471,8.524506,8.544839,8.76471,8.526377
CASE_831/900,False,03,219,12.231982,12.386576,12.217787,4.877869,5.253521,4.843975
CASE_831/900,False,03,347,15.925294,16.04434,15.914394,1.399791,2.401101,1.271045
CASE_831/900,False,03,1474,2.399611,1.400829,1.268947,16.044117,15.925384,15.916297
CASE_831/900,False,03,1519,5.252839,4.878167,4.841943,12.386287,12.232101,12.21968
CASE_831/900,False,03,355,8.764301,8.545009,8.524381,8.764302,8.545009,8.526377
CASE_831/900,False,03,223,12.386287,12.232101,12.2177,5.252839,4.878167,4.843976
CASE_831/900,False,03,349,16.044117,15.925385,15.914327,2.39961,1.400829,1.271046
CASE_831/900,False,03,1472,3.573117,1.170328,2.195089,16.26108,15.906766,16.016829
CASE_831/900,False,03,1027,5.882291,4.817038,5.162616,12.666063,12.207852,12.35034
CASE_831/900,False,03,315,9.155436,8.510259,8.710526,9.155436,8.51026,8.712601
CASE_831/900,False,03,207,12.666062,12.207852,12.348295,5.882292,4.817038,5.164728
CASE_831/900,False,03,312,16.26108,15.906767,16.014805,3.573116,1.170327,2.196787
CASE_832/900,False,03,1010,1.237238,3.512594,2.16438,15.804618,16.142909,15.90591
CASE_832/900,False,03,1041,4.859783,5.867287,5.174096,12.155045,12.59177,12.285886
CASE_832/900,False,03,310,8.50621,9.119384,8.689614,8.50621,9.119384,8.691337
CASE_832/900,False,03,203,12.155044,12.59177,12.284091,4.859783,5.867287,5.175622
CASE_832/900,False,03,305,15.804619,16.14291,15.90408,1.237238,3.512594,2.164756
CASE_832/900,False,03,1020,1.499413,2.419528,1.342079,15.8273,15.940806,15.815076
CASE_832/900,False,03,1433,4.933049,5.28591,4.887526,12.184522,12.331604,12.168058
CASE_832/900,False,03,340,8.54828,8.756652,8.52209,8.54828,8.756653,8.523965
CASE_832/900,False,03,219,12.184522,12.331604,12.166163,4.933049,5.28591,4.889347
CASE_832/900,False,03,333,15.827301,15.940807,15.813172,1.499412,2.419527,1.343437
CASE_832/900,False,03,1385,2.418071,1.500419,1.341329,15.940585,15.827396,15.815076
CASE_832/900,False,03,1433,5.285244,4.933355,4.88732,12.331319,12.184646,12.168058
CASE_832/900,False,03,339,8.75625,8.548456,8.521972,8.75625,8.548457,8.523966
CASE_832/900,False,03,223,12.331318,12.184646,12.16608,5.285244,4.933355,4.889347
CASE_832/900,False,03,332,15.940586,15.827396,15.813108,2.418071,1.500419,1.343438
CASE_832/900,False,03,1379,3.511018,1.236831,2.162984,16.142566,15.804586,15.905911
CASE_832/900,False,03,1043,5.866343,4.859679,5.173513,12.59133,12.155003,12.285886
CASE_832/900,False,03,308,9.118777,8.506151,8.689266,9.118777,8.506151,8.691337
CASE_832/900,False,03,210,12.59133,12.155003,12.283845,5.866343,4.85968,5.175623
CASE_832/900,False,03,306,16.142567,15.804587,15.90389,3.511018,1.23683,2.164758
CASE_833/900,False,03,1031,1.315487,3.455151,2.141095,15.703036,16.024759,15.795479
CASE_833/900,False,03,1064,4.904568,5.853404,5.187346,12.102984,12.517579,12.222114
CASE_833/900,False,03,316,8.503256,9.083662,8.669437,8.503256,9.083662,8.671173
CASE_833/900,False,03,205,12.102984,12.517579,12.220311,4.904568,5.853405,5.188903
CASE_833/900,False,03,309,15.703037,16.02476,15.793643,1.315486,3.455151,2.141605
CASE_833/900,False,03,1044,1.599776,2.442368,1.418529,15.729403,15.837298,15.713911
CASE_833/900,False,03,1342,4.988342,5.318782,4.933204,12.137174,12.27668,12.116514
CASE_833/900,False,03,340,8.55185,8.748715,8.519805,8.55185,8.748715,8.521683
CASE_833/900,False,03,219,12.137174,12.27668,12.114617,4.988343,5.318782,4.935033
CASE_833/900,False,03,333,15.729404,15.837299,15.712005,1.599776,2.442368,1.419969
CASE_833/900,False,03,1299,2.440948,1.600755,1.417858,15.837079,15.729503,15.713911
CASE_833/900,False,03,1341,5.31813,4.988656,4.933011,12.276398,12.137303,12.116514
CASE_833/900,False,03,339,8.748318,8.552033,8.519693,8.748319,8.552033,8.521684
CASE_833/900,False,03,223,12.276398,12.137303,12.114538,5.31813,4.988656,4.935034
CASE_833/900,False,03,332,15.83708,15.729504,15.711944,2.440948,1.600754,1.41997
CASE_833/900,False,03,1291,3.453597,1.315232,2.139762,16.024424,15.703015,15.795479
CASE_833/900,False,03,1065,5.852487,4.904499,5.186797,12.51715,12.102956,12.222114
CASE_833/900,False,03,313,9.083071,8.503216,8.669108,9.083071,8.503216,8.671174
CASE_833/900,False,03,213,12.51715,12.102956,12.220078,5.852487,4.904499,5.188904
CASE_833/900,False,03,310,16.024425,15.703016,15.793462,3.453596,1.315231,2.141607
CASE_834/900,False,03,1031,1.403658,3.402619,2.126978,15.602075,15.906989,15.685546
CASE_834/900,False,03,1064,4.951472,5.841629,5.202966,12.051736,12.44395,12.159036
CASE_834/900,False,03,305,8.501476,9.048904,8.650369,8.501477,9.048904,8.652119
CASE_834/900,False,03,205,12.051736,12.44395,12.157225,4.951472,5.84163,5.204552
CASE_834/900,False,03,301,15.602076,15.90699,15.683704,1.403657,3.402619,2.127622
CASE_834/900,False,03,1044,1.700751,2.469499,1.498496,15.631604,15.733815,15.612802
CASE_834/900,False,03,1365,5.043746,5.352125,4.979188,12.08994,12.221805,12.065049
CASE_834/900,False,03,331,8.555548,8.740897,8.517649,8.555548,8.740897,8.519531
CASE_834/900,False,03,221,12.089939,12.221805,12.063149,5.043746,5.352126,4.981025
CASE_834/900,False,03,326,15.631605,15.733815,15.610894,1.70075,2.469499,1.500008
CASE_834/900,False,03,1320,2.468118,1.701704,1.497899,15.733598,15.631708,15.612802
CASE_834/900,False,03,1365,5.351488,5.044067,4.979008,12.221526,12.090074,12.065049
CASE_834/900,False,03,328,8.740506,8.555737,8.517544,8.740507,8.555738,8.519531
CASE_834/900,False,03,224,12.221526,12.090074,12.063075,5.351488,5.044068,4.981026
CASE_834/900,False,03,325,15.733599,15.631709,15.610837,2.468117,1.701703,1.500009
CASE_834/900,False,03,1312,3.40109,1.403538,2.125716,15.906662,15.602064,15.685546
CASE_834/900,False,03,1065,5.840739,4.951438,5.20245,12.443532,12.051722,12.159037
CASE_834/900,False,03,302,9.048329,8.501457,8.650059,9.048329,8.501457,8.652119
CASE_834/900,False,03,213,12.443532,12.051722,12.157004,5.840739,4.951438,5.204553
CASE_834/900,False,03,299,15.906663,15.602065,15.683532,3.40109,1.403537,2.127624
CASE_835/900,False,03,1000,1.500001,3.355229,2.122212,15.501747,15.789608,15.57612
CASE_835/900,False,03,1037,5.000437,5.831975,5.220933,12.001311,12.370894,12.096663
CASE_835/900,False,03,309,8.500873,9.015121,8.632417,8.500874,9.015121,8.634181
CASE_835/900,False,03,207,12.00131,12.370894,12.094843,5.000437,5.831975,5.222549
CASE_835/900,False,03,304,15.501747,15.789608,15.574272,1.5,3.355229,2.122988
CASE_835/900,False,03,1017,1.802233,2.500784,1.581449,15.533905,15.630357,15.51175
CASE_835/900,False,03,1273,5.099255,5.385934,5.02547,12.042819,12.166979,12.013664
CASE_835/900,False,03,331,8.559374,8.733199,8.515623,8.559375,8.733199,8.517509
CASE_835/900,False,03,221,12.042819,12.166979,12.011762,5.099256,5.385934,5.027315
CASE_835/900,False,03,326,15.533905,15.630358,15.509841,1.802232,2.500783,1.583022
CASE_835/900,False,03,1230,2.499442,1.803163,1.580919,15.630143,15.534013,15.51175
CASE_835/900,False,03,1274,5.385311,5.099584,5.025303,12.166703,12.042959,12.013665
CASE_835/900,False,03,328,8.732815,8.55957,8.515524,8.732815,8.559571,8.517509
CASE_835/900,False,03,224,12.166703,12.042958,12.011692,5.385311,5.099585,5.027315
CASE_835/900,False,03,325,15.630143,15.534013,15.509786,2.499441,1.803163,1.583023
CASE_835/900,False,03,1221,3.353729,1.5,2.121026,15.789289,15.501747,15.57612
CASE_835/900,False,03,1036,5.831111,5.000436,5.220451,12.370487,12.001311,12.096663
CASE_835/900,False,03,305,9.014563,8.500873,8.632126,9.014563,8.500874,8.634181
CASE_835/900,False,03,215,12.370487,12.00131,12.094635,5.831112,5.000437,5.22255
CASE_835/900,False,03,303,15.78929,15.501747,15.574111,3.353729,1.5,2.12299
CASE_836/900,False,03,996,1.603044,3.313203,2.126859,15.402063,15.672623,15.467214
CASE_836/900,False,03,1031,5.051402,5.82445,5.241225,11.951718,12.29842,12.035005
CASE_836/900,False,03,313,8.501447,8.982325,8.615589,8.501447,8.982325,8.617366
CASE_836/900,False,03,208,11.951718,12.29842,12.033177,5.051402,5.82445,5.242869
CASE_836/900,False,03,310,15.402064,15.672624,15.46536,1.603043,3.313202,2.127765
CASE_836/900,False,03,1009,1.904142,2.536066,1.666942,15.436306,15.526926,15.410757
CASE_836/900,False,03,1193,5.154868,5.420197,5.072041,11.995815,12.112203,11.962361
CASE_836/900,False,03,331,8.563329,8.725622,8.513727,8.563329,8.725622,8.515617
CASE_836/900,False,03,221,11.995815,12.112203,11.960456,5.154868,5.420198,5.073894
CASE_836/900,False,03,326,15.436307,15.526927,15.408845,1.904141,2.536066,1.668567
CASE_836/900,False,03,1152,2.534765,1.905052,1.666472,15.526713,15.436419,15.410757
CASE_836/900,False,03,1192,5.419589,5.155204,5.071887,12.11193,11.99596,11.962361
CASE_836/900,False,03,328,8.725244,8.563531,8.513635,8.725244,8.563532,8.515617
CASE_836/900,False,03,224,12.11193,11.995959,11.960391,5.419589,5.155204,5.073895
CASE_836/900,False,03,325,15.526714,15.436419,15.408795,2.534765,1.905051,1.668567
CASE_836/900,False,03,1146,3.311734,1.603148,2.125755,15.672312,15.402074,15.467214
CASE_836/900,False,03,1028,5.823615,5.051435,5.240777,12.298024,11.951732,12.035005
CASE_836/900,False,03,309,8.981783,8.501466,8.615317,8.981783,8.501467,8.617366
CASE_836/900,False,03,220,12.298024,11.951732,12.032982,5.823615,5.051435,5.242869
CASE_836/900,False,03,307,15.672313,15.402075,15.465208,3.311733,1.603148,2.127766
CASE_837/900,False,03,996,1.711578,3.276745,2.140859,15.303037,15.556044,15.358837
CASE_837/900,False,03,1031,5.104307,5.819064,5.263813,11.90297,12.226539,11.974074
CASE_837/900,False,03,313,8.503196,8.950526,8.599891,8.503196,8.950526,8.601681
CASE_837/900,False,03,208,11.90297,12.226539,11.972237,5.104307,5.819065,5.265485
CASE_837/900,False,03,310,15.303038,15.556045,15.356977,1.711577,3.276745,2.141889
CASE_837/900,False,03,1009,2.006413,2.575182,1.754602,15.338812,15.423521,15.309823
CASE_837/900,False,03,1193,5.21058,5.454907,5.118894,11.948928,12.057477,11.911139
CASE_837/900,False,03,331,8.567411,8.718166,8.511961,8.567412,8.718166,8.513854
CASE_837/900,False,03,221,11.948928,12.057477,11.909232,5.21058,5.454908,5.120755
CASE_837/900,False,03,326,15.338812,15.423522,15.30791,2.006412,2.575182,1.756272
CASE_837/900,False,03,1152,2.573923,2.007304,1.754188,15.423311,15.338928,15.309823
CASE_837/900,False,03,1192,5.454313,5.210923,5.118752,12.057208,11.949078,11.91114
CASE_837/900,False,03,328,8.717794,8.56762,8.511875,8.717794,8.56762,8.513854
CASE_837/900,False,03,224,12.057208,11.949078,11.909171,5.454313,5.210923,5.120755
CASE_837/900,False,03,325,15.423312,15.338929,15.307862,2.573922,2.007303,1.756273
CASE_837/900,False,03,1146,3.275311,1.711773,2.13984,15.555742,15.303059,15.358837
CASE_837/900,False,03,1028,5.818257,5.104372,5.263399,12.226155,11.902998,11.974074
CASE_837/900,False,03,309,8.950001,8.503236,8.599637,8.950001,8.503236,8.601681
CASE_837/900,False,03,220,12.226154,11.902998,11.972055,5.818257,5.104373,5.265485
CASE_837/900,False,03,307,15.555743,15.30306,15.356835,3.275311,1.711773,2.14189
CASE_838/900,False,03,954,1.824622,3.246045,2.16403,15.204682,15.43988,15.251002
CASE_838/900,False,03,986,5.159093,5.815823,5.288669,11.855075,12.155261,11.91388
CASE_838/900,False,03,303,8.506121,8.919734,8.585329,8.506121,8.919734,8.587131
CASE_838/900,False,03,211,11.855075,12.155261,11.912035,5.159093,5.815824,5.290367
CASE_838/900,False,03,302,15.204682,15.439881,15.249136,1.824622,3.246045,2.165177
CASE_838/900,False,03,964,2.108992,2.617962,1.844122,15.241422,15.320144,15.20895
CASE_838/900,False,03,1108,5.266388,5.490056,5.166022,11.90216,12.002803,11.860001
CASE_838/900,False,03,318,8.571621,8.710831,8.510325,8.571622,8.710831,8.512222
CASE_838/900,False,03,221,11.90216,12.002803,11.858092,5.266388,5.490056,5.16789
CASE_838/900,False,03,315,15.241423,15.320145,15.207035,2.108991,2.617961,1.845831
CASE_838/900,False,03,1071,2.616744,2.109867,1.843758,15.319936,15.241543,15.20895
CASE_838/900,False,03,1104,5.489476,5.266738,5.165892,12.002538,11.902315,11.860001
CASE_838/900,False,03,316,8.710465,8.571837,8.510246,8.710465,8.571837,8.512222
CASE_838/900,False,03,224,12.002537,11.902315,11.858035,5.489476,5.266738,5.16789
CASE_838/900,False,03,314,15.319937,15.241544,15.206991,2.616743,2.109866,1.845832
CASE_838/900,False,03,1067,3.244649,1.824898,2.1631,15.439587,15.204715,15.251002
CASE_838/900,False,03,980,5.815044,5.15919,5.288288,12.154888,11.855118,11.91388
CASE_838/900,False,03,299,8.919226,8.50618,8.585095,8.919226,8.50618,8.587132
CASE_838/900,False,03,220,12.154888,11.855117,11.911866,5.815045,5.159191,5.290367
CASE_838/900,False,03,302,15.439588,15.204716,15.249004,3.244649,1.824897,2.165178
CASE_839/900,False,03,930,1.94139,3.221266,2.196082,15.10701,15.324141,15.143719
CASE_839/900,False,03,964,5.215701,5.814731,5.315761,11.808045,12.084597,11.854435
CASE_839/900,False,03,307,8.51022,8.889961,8.571909,8.51022,8.889961,8.573724
CASE_839/900,False,03,213,11.808045,12.084597,11.852582,5.215701,5.814731,5.317484
CASE_839/900,False,03,306,15.107011,15.324142,15.141848,1.941389,3.221266,2.197338
