Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_703/900,False,03,1064,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_703/900,False,03,1044,8.48528,8.485577,8.351796,17.800417,17.800558,17.73889
CASE_703/900,False,03,1374,17.800417,17.800559,17.737175,8.48528,8.485577,8.352098
CASE_703/900,False,03,1326,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_703/900,False,03,1065,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_704/900,False,03,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_704/900,False,03,1064,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_704/900,False,03,1044,8.501175,8.501472,8.367945,17.712269,17.712411,17.650425
CASE_704/900,False,03,1374,17.71227,17.712412,17.648712,8.501175,8.501471,8.368269
CASE_704/900,False,03,1326,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_704/900,False,03,1065,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_705/900,False,03,1000,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_705/900,False,03,1037,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_705/900,False,03,1017,8.518215,8.51851,8.385255,17.624248,17.624391,17.562083
CASE_705/900,False,03,1283,17.624249,17.624392,17.560372,8.518215,8.51851,8.385602
CASE_705/900,False,03,1236,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_705/900,False,03,1036,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_706/900,False,03,996,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_706/900,False,03,1031,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_706/900,False,03,1009,8.536392,8.536687,8.403719,17.536356,17.5365,17.473867
CASE_706/900,False,03,1202,17.536357,17.5365,17.472158,8.536392,8.536686,8.404089
CASE_706/900,False,03,1159,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_706/900,False,03,1028,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_707/900,False,03,996,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_707/900,False,03,1031,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_707/900,False,03,1009,8.555699,8.555993,8.423331,17.448594,17.448738,17.385778
CASE_707/900,False,03,1202,17.448595,17.448739,17.384072,8.555699,8.555993,8.423722
CASE_707/900,False,03,1159,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_707/900,False,03,1028,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_708/900,False,03,954,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_708/900,False,03,986,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_708/900,False,03,964,8.576129,8.576422,8.444081,17.360964,17.361109,17.297819
CASE_708/900,False,03,1116,17.360965,17.36111,17.296116,8.576128,8.576422,8.444494
CASE_708/900,False,03,1079,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_708/900,False,03,980,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_709/900,False,03,930,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_709/900,False,03,964,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_709/900,False,03,941,8.597673,8.597966,8.465961,17.273469,17.273615,17.209992
CASE_709/900,False,03,1046,17.27347,17.273615,17.208291,8.597673,8.597966,8.466396
CASE_709/900,False,03,1010,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_709/900,False,03,956,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_710/900,False,03,1000,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_710/900,False,03,1027,11.856585,12.352577,12.013842,11.856585,12.352578,12.015074
CASE_710/900,False,03,201,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
CASE_710/900,False,03,1009,8.444524,8.444822,8.310385,18.065599,18.065739,18.005012
CASE_710/900,False,03,1540,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_710/900,False,03,222,18.0656,18.065739,18.003289,8.444524,8.444822,8.310619
CASE_710/900,False,03,1496,9.017182,8.325388,8.547563,18.340269,18.010219,18.115798
CASE_710/900,False,03,1027,12.352102,11.856514,12.013562,12.352102,11.856514,12.015074
CASE_710/900,False,03,207,18.34027,18.010219,18.113993,9.017182,8.325388,8.547986
CASE_711/900,False,03,1000,8.332677,8.991166,8.537405,17.918958,18.23449,18.016695
CASE_711/900,False,03,1027,11.852778,12.324606,11.997589,11.852779,12.324606,11.99883
CASE_711/900,False,03,201,17.918959,18.23449,18.015073,8.332677,8.991166,8.537468
CASE_711/900,False,03,1009,8.456949,8.457246,8.32301,17.977083,17.977223,17.916186
CASE_711/900,False,03,1540,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_711/900,False,03,222,17.977084,17.977224,17.914465,8.456949,8.457246,8.323267
CASE_711/900,False,03,1496,8.990532,8.332597,8.537032,18.234177,17.91892,18.016695
CASE_711/900,False,03,1027,12.324143,11.852722,11.997323,12.324144,11.852722,11.99883
CASE_711/900,False,03,207,18.234178,17.918921,18.014896,8.990532,8.332596,8.537469
CASE_712/900,False,03,1010,8.342257,8.96665,8.529187,17.828305,18.128872,17.918161
CASE_712/900,False,03,1041,11.849815,12.297385,11.982149,11.849815,12.297385,11.983398
CASE_712/900,False,03,203,17.828306,18.128873,17.916536,8.342257,8.96665,8.529283
CASE_712/900,False,03,1020,8.470536,8.470833,8.336816,17.888689,17.888829,17.827478
CASE_712/900,False,03,1466,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_712/900,False,03,222,17.888689,17.88883,17.82576,8.470536,8.470833,8.337095
CASE_712/900,False,03,1413,8.966033,8.342197,8.528833,18.128567,17.828277,17.918161
CASE_712/900,False,03,1043,12.296934,11.849772,11.981897,12.296934,11.849772,11.983398
CASE_712/900,False,03,210,18.128568,17.828277,17.916367,8.966033,8.342197,8.529284
CASE_713/900,False,03,1031,8.354221,8.944304,8.523308,17.738316,18.023746,17.820204
CASE_713/900,False,03,1064,11.847694,12.270917,11.967524,11.847694,12.270918,11.968782
CASE_713/900,False,03,205,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_713/900,False,03,1044,8.48528,8.485577,8.351796,17.800417,17.800558,17.73889
CASE_713/900,False,03,1374,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_713/900,False,03,222,17.800417,17.800559,17.737175,8.48528,8.485577,8.352098
CASE_713/900,False,03,1326,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_713/900,False,03,1065,12.27048,11.847666,11.967286,12.27048,11.847666,11.968783
CASE_713/900,False,03,213,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_714/900,False,03,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_714/900,False,03,1064,11.846417,12.24521,11.953718,11.846417,12.24521,11.954985
CASE_714/900,False,03,205,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_714/900,False,03,1044,8.501175,8.501472,8.367945,17.712269,17.712411,17.650425
CASE_714/900,False,03,1374,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_714/900,False,03,222,17.71227,17.712412,17.648712,8.501175,8.501471,8.368269
CASE_714/900,False,03,1326,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_714/900,False,03,1065,12.244785,11.846403,11.953494,12.244785,11.846403,11.954985
CASE_714/900,False,03,213,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_715/900,False,03,1000,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_715/900,False,03,1037,11.845985,12.220266,11.940734,11.845985,12.220266,11.942009
CASE_715/900,False,03,207,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_715/900,False,03,1017,8.518215,8.51851,8.385255,17.624248,17.624391,17.562083
CASE_715/900,False,03,1283,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_715/900,False,03,222,17.624249,17.624392,17.560372,8.518215,8.51851,8.385602
CASE_715/900,False,03,1236,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_715/900,False,03,1036,12.219854,11.845984,11.940523,12.219855,11.845985,11.942009
CASE_715/900,False,03,215,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_716/900,False,03,996,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_716/900,False,03,1031,11.846396,12.196092,11.928574,11.846396,12.196092,11.929857
CASE_716/900,False,03,208,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_716/900,False,03,1009,8.536392,8.536687,8.403719,17.536356,17.5365,17.473867
CASE_716/900,False,03,1202,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_716/900,False,03,222,17.536357,17.5365,17.472158,8.536392,8.536686,8.404089
CASE_716/900,False,03,1159,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_716/900,False,03,1028,12.195693,11.84641,11.928377,12.195693,11.84641,11.929858
CASE_716/900,False,03,220,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_717/900,False,03,996,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_717/900,False,03,1031,11.847651,12.172691,11.917241,11.847652,12.172691,11.918532
CASE_717/900,False,03,208,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_717/900,False,03,1009,8.555699,8.555993,8.423331,17.448594,17.448738,17.385778
CASE_717/900,False,03,1202,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_717/900,False,03,222,17.448595,17.448739,17.384072,8.555699,8.555993,8.423722
CASE_717/900,False,03,1159,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_717/900,False,03,1028,12.172305,11.84768,11.917058,12.172305,11.84768,11.918532
CASE_717/900,False,03,220,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_718/900,False,03,954,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_718/900,False,03,986,11.849751,12.150068,11.906736,11.849751,12.150068,11.908036
CASE_718/900,False,03,211,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_718/900,False,03,964,8.576129,8.576422,8.444081,17.360964,17.361109,17.297819
CASE_718/900,False,03,1116,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_718/900,False,03,222,17.360965,17.36111,17.296116,8.576128,8.576422,8.444494
CASE_718/900,False,03,1079,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_718/900,False,03,980,12.149695,11.849793,11.906567,12.149695,11.849793,11.908036
CASE_718/900,False,03,220,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_719/900,False,03,930,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_719/900,False,03,964,11.852693,12.128227,11.897064,11.852694,12.128228,11.898371
CASE_719/900,False,03,213,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_719/900,False,03,941,8.597673,8.597966,8.465961,17.273469,17.273615,17.209992
CASE_719/900,False,03,1046,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_719/900,False,03,222,17.27347,17.273615,17.208291,8.597673,8.597966,8.466396
CASE_719/900,False,03,1010,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_719/900,False,03,956,12.127868,11.85275,11.896908,12.127868,11.85275,11.898372
CASE_719/900,False,03,221,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_720/900,False,03,1000,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_720/900,False,03,1027,10.213753,10.78556,10.39589,13.760065,14.189677,13.897211
CASE_720/900,False,03,246,13.760065,14.189677,13.895796,10.213753,10.78556,10.396848
CASE_720/900,False,03,242,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
CASE_720/900,False,03,1009,8.444524,8.444822,8.310385,18.065599,18.065739,18.005012
CASE_720/900,False,03,1540,10.311012,10.311256,10.201445,13.832411,13.832593,13.752483
CASE_720/900,False,03,268,13.832411,13.832593,13.750932,10.311012,10.311256,10.202586
CASE_720/900,False,03,269,18.0656,18.065739,18.003289,8.444524,8.444822,8.310619
CASE_720/900,False,03,1496,9.017182,8.325388,8.547563,18.340269,18.010219,18.115798
CASE_720/900,False,03,1027,10.785016,10.213671,10.395567,14.189264,13.760004,13.897211
CASE_720/900,False,03,246,14.189263,13.760004,13.895555,10.785016,10.213671,10.396848
CASE_720/900,False,03,250,18.34027,18.010219,18.113993,9.017182,8.325388,8.547986
CASE_721/900,False,03,1000,8.332677,8.991166,8.537405,17.918958,18.23449,18.016695
CASE_721/900,False,03,1027,10.228961,10.772149,10.396414,13.730143,14.139462,13.856766
CASE_721/900,False,03,241,13.730143,14.139462,13.855346,10.228961,10.77215,10.397386
CASE_721/900,False,03,239,17.918959,18.23449,18.015073,8.332677,8.991166,8.537468
CASE_721/900,False,03,1009,8.456949,8.457246,8.32301,17.977083,17.977223,17.916186
CASE_721/900,False,03,1540,10.330446,10.33069,10.221088,13.805916,13.806098,13.725828
CASE_721/900,False,03,260,13.805916,13.806098,13.724279,10.330446,10.33069,10.222232
CASE_721/900,False,03,260,17.977084,17.977224,17.914465,8.456949,8.457246,8.323267
CASE_721/900,False,03,1496,8.990532,8.332597,8.537032,18.234177,17.91892,18.016695
CASE_721/900,False,03,1027,10.77162,10.228895,10.396107,14.139059,13.730095,13.856766
CASE_721/900,False,03,238,14.139059,13.730094,13.855116,10.77162,10.228895,10.397386
CASE_721/900,False,03,245,18.234178,17.918921,18.014896,8.990532,8.332596,8.537469
CASE_722/900,False,03,1010,8.342257,8.96665,8.529187,17.828305,18.128872,17.918161
CASE_722/900,False,03,1041,10.245232,10.759755,10.398007,13.700967,14.089856,13.817006
CASE_722/900,False,03,242,13.700968,14.089857,13.815582,10.245231,10.759755,10.398993
CASE_722/900,False,03,242,17.828306,18.128873,17.916536,8.342257,8.96665,8.529283
CASE_722/900,False,03,1020,8.470536,8.470833,8.336816,17.888689,17.888829,17.827478
CASE_722/900,False,03,1466,10.349952,10.350195,10.240801,13.779449,13.779632,13.699202
CASE_722/900,False,03,260,13.77945,13.779633,13.697655,10.349951,10.350194,10.24195
CASE_722/900,False,03,260,17.888689,17.88883,17.82576,8.470536,8.470833,8.337095
CASE_722/900,False,03,1413,8.966033,8.342197,8.528833,18.128567,17.828277,17.918161
CASE_722/900,False,03,1043,10.759241,10.245182,10.397717,14.089464,13.70093,13.817006
CASE_722/900,False,03,240,14.089464,13.700931,13.815363,10.75924,10.245182,10.398993
CASE_722/900,False,03,245,18.128568,17.828277,17.916367,8.966033,8.342197,8.529284
CASE_723/900,False,03,1031,8.354221,8.944304,8.523308,17.738316,18.023746,17.820204
CASE_723/900,False,03,1064,10.262559,10.74838,10.400668,13.672542,14.040867,13.777939
CASE_723/900,False,03,245,13.672541,14.040867,13.776508,10.262559,10.74838,10.401668
CASE_723/900,False,03,245,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_723/900,False,03,1044,8.48528,8.485577,8.351796,17.800417,17.800558,17.73889
CASE_723/900,False,03,1374,10.369527,10.36977,10.260585,13.753013,13.753196,13.672606
CASE_723/900,False,03,260,13.753013,13.753196,13.67106,10.369527,10.36977,10.261738
CASE_723/900,False,03,260,17.800417,17.800559,17.737175,8.48528,8.485577,8.352098
CASE_723/900,False,03,1326,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_723/900,False,03,1065,10.74788,10.262526,10.400394,14.040485,13.672517,13.777939
CASE_723/900,False,03,243,14.040485,13.672517,13.776301,10.747881,10.262526,10.401668
CASE_723/900,False,03,247,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_724/900,False,03,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_724/900,False,03,1064,10.280937,10.738027,10.404396,13.644871,13.992501,13.739569
CASE_724/900,False,03,239,13.644871,13.992501,13.738133,10.280937,10.738027,10.40541
CASE_724/900,False,03,240,17.649002,17.919119,17.721204,8.368557,8.924142,8.519934
CASE_724/900,False,03,1044,8.501175,8.501472,8.367945,17.712269,17.712411,17.650425
CASE_724/900,False,03,1374,10.389172,10.389415,10.280439,13.726607,13.726791,13.64604
CASE_724/900,False,03,257,13.726607,13.72679,13.644496,10.389172,10.389415,10.281596
CASE_724/900,False,03,254,17.71227,17.712412,17.648712,8.501175,8.501471,8.368269
CASE_724/900,False,03,1326,8.923559,8.368537,8.519458,17.918828,17.648992,17.722834
CASE_724/900,False,03,1065,10.737543,10.280921,10.404138,13.992129,13.644859,13.739569
CASE_724/900,False,03,242,13.992129,13.644859,13.737937,10.737543,10.280921,10.40541
CASE_724/900,False,03,241,17.918829,17.648993,17.721052,8.923559,8.368537,8.519934
CASE_725/900,False,03,1000,8.385255,8.906181,8.518585,17.560372,17.815,17.626061
CASE_725/900,False,03,1037,10.300362,10.728701,10.40919,13.61796,13.944762,13.701902
CASE_725/900,False,03,243,13.617961,13.944763,13.700461,10.300362,10.728701,10.410218
CASE_725/900,False,03,241,17.560372,17.815,17.624428,8.385255,8.906181,8.518778
CASE_725/900,False,03,1017,8.518215,8.51851,8.385255,17.624248,17.624391,17.562083
CASE_725/900,False,03,1283,10.408888,10.40913,10.300362,13.700231,13.700414,13.619503
CASE_725/900,False,03,257,13.700231,13.700415,13.617961,10.408887,10.409129,10.301523
CASE_725/900,False,03,254,17.624249,17.624392,17.560372,8.518215,8.51851,8.385602
CASE_725/900,False,03,1236,8.905616,8.385255,8.518289,17.814717,17.560371,17.626061
CASE_725/900,False,03,1036,10.728232,10.300362,10.408949,13.944402,13.61796,13.701902
CASE_725/900,False,03,244,13.944402,13.617961,13.700277,10.728231,10.300362,10.410218
CASE_725/900,False,03,243,17.814718,17.560372,17.624285,8.905616,8.385255,8.518778
CASE_726/900,False,03,996,8.404299,8.890434,8.519744,17.472437,17.711398,17.529894
CASE_726/900,False,03,1031,10.320827,10.720403,10.415049,13.591814,13.89766,13.664945
CASE_726/900,False,03,245,13.591814,13.89766,13.663498,10.320827,10.720403,10.416091
CASE_726/900,False,03,245,17.472437,17.711398,17.528259,8.404299,8.890434,8.51997
CASE_726/900,False,03,1009,8.536392,8.536687,8.403719,17.536356,17.5365,17.473867
CASE_726/900,False,03,1202,10.428672,10.428914,10.320355,13.673885,13.674069,13.592996
CASE_726/900,False,03,257,13.673885,13.674069,13.591455,10.428672,10.428914,10.32152
CASE_726/900,False,03,254,17.536357,17.5365,17.472158,8.536392,8.536686,8.404089
CASE_726/900,False,03,1159,8.889886,8.404319,8.519468,17.711123,17.472446,17.529895
CASE_726/900,False,03,1028,10.719949,10.320843,10.414824,13.89731,13.591826,13.664945
CASE_726/900,False,03,245,13.89731,13.591826,13.663326,10.719949,10.320843,10.416091
CASE_726/900,False,03,245,17.711124,17.472447,17.528125,8.889886,8.404319,8.51997
CASE_727/900,False,03,996,8.425675,8.876912,8.523249,17.385208,17.608322,17.434345
CASE_727/900,False,03,1031,10.342326,10.713135,10.421971,13.566436,13.8512,13.628703
CASE_727/900,False,03,245,13.566436,13.8512,13.627251,10.342326,10.713135,10.423026
CASE_727/900,False,03,245,17.385208,17.608323,17.432706,8.425675,8.876911,8.523508
CASE_727/900,False,03,1009,8.555699,8.555993,8.423331,17.448594,17.448738,17.385778
CASE_727/900,False,03,1202,10.448525,10.448766,10.340416,13.64757,13.647755,13.56652
CASE_727/900,False,03,257,13.64757,13.647755,13.56498,10.448526,10.448766,10.341585
CASE_727/900,False,03,254,17.448595,17.448739,17.384072,8.555699,8.555993,8.423722
CASE_727/900,False,03,1159,8.876382,8.425715,8.522993,17.608055,17.385227,17.434345
CASE_727/900,False,03,1028,10.712696,10.342358,10.421762,13.850861,13.566461,13.628703
CASE_727/900,False,03,245,13.850861,13.566461,13.627091,10.712696,10.342358,10.423026
CASE_727/900,False,03,245,17.608056,17.385228,17.432581,8.876382,8.425714,8.523508
CASE_728/900,False,03,954,8.449364,8.865625,8.529099,17.298695,17.505782,17.339422
CASE_728/900,False,03,986,10.364852,10.706901,10.429954,13.541831,13.805388,13.593181
CASE_728/900,False,03,247,13.541831,13.805389,13.591725,10.364852,10.7069,10.431022
CASE_728/900,False,03,246,17.298696,17.505783,17.337781,8.449363,8.865625,8.52939
CASE_728/900,False,03,964,8.576129,8.576422,8.444081,17.360964,17.361109,17.297819
CASE_728/900,False,03,1116,10.468448,10.468688,10.360546,13.621286,13.62147,13.540073
CASE_728/900,False,03,257,13.621286,13.621471,13.538536,10.468447,10.468688,10.361718
CASE_728/900,False,03,254,17.360965,17.36111,17.296116,8.576128,8.576422,8.444494
CASE_728/900,False,03,1079,8.865114,8.449423,8.528863,17.505523,17.298724,17.339422
CASE_728/900,False,03,980,10.706477,10.364901,10.429761,13.80506,13.541868,13.593181
CASE_728/900,False,03,246,13.805061,13.541869,13.591577,10.706477,10.3649,10.431022
CASE_728/900,False,03,246,17.505524,17.298725,17.337665,8.865114,8.449423,8.52939
CASE_729/900,False,03,930,8.475346,8.856583,8.537287,17.212909,17.403787,17.245137
CASE_729/900,False,03,964,10.388399,10.7017,10.438995,13.518003,13.760232,13.558387
CASE_729/900,False,03,249,13.518003,13.760232,13.556924,10.388399,10.701701,10.440077
CASE_729/900,False,03,248,17.21291,17.403788,17.243493,8.475346,8.856582,8.537611
CASE_729/900,False,03,941,8.597673,8.597966,8.465961,17.273469,17.273615,17.209992
CASE_729/900,False,03,1046,10.488437,10.488677,10.380744,13.595032,13.595218,13.513657
CASE_729/900,False,03,257,13.595032,13.595217,13.512121,10.488438,10.488678,10.381921
CASE_729/900,False,03,254,17.27347,17.273615,17.208291,8.597673,8.597966,8.466396
CASE_729/900,False,03,1010,8.85609,8.475425,8.537071,17.403536,17.212948,17.245137
CASE_729/900,False,03,956,10.701293,10.388463,10.438818,13.759915,13.518053,13.558387
CASE_729/900,False,03,248,13.759915,13.518053,13.556788,10.701293,10.388463,10.440077
CASE_729/900,False,03,247,17.403537,17.212949,17.243386,8.85609,8.475425,8.537611
CASE_730/900,False,03,1000,8.325489,9.017834,8.547955,18.010265,18.340589,18.115798
CASE_730/900,False,03,1027,9.533122,10.143371,9.72801,14.778646,15.179458,14.906586
CASE_730/900,False,03,316,11.856585,12.352577,12.013842,11.856585,12.352578,12.015074
CASE_730/900,False,03,201,14.778646,15.179457,14.905105,9.533122,10.143371,9.728785
CASE_730/900,False,03,314,18.010266,18.34059,18.114178,8.325489,9.017833,8.547986
CASE_730/900,False,03,1009,8.444524,8.444822,8.310385,18.065599,18.065739,18.005012
CASE_730/900,False,03,1540,9.637252,9.637513,9.519934,14.84603,14.846199,14.771751
CASE_730/900,False,03,361,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_730/900,False,03,222,14.846029,14.846199,14.770142,9.637252,9.637513,9.520902
CASE_730/900,False,03,353,18.0656,18.065739,18.003289,8.444524,8.444822,8.310619
CASE_730/900,False,03,1496,9.017182,8.325388,8.547563,18.340269,18.010219,18.115798
CASE_730/900,False,03,1027,10.142792,9.533034,9.727666,15.179071,14.778589,14.906586
CASE_730/900,False,03,315,12.352102,11.856514,12.013562,12.352102,11.856514,12.015074
CASE_730/900,False,03,207,15.179071,14.778589,14.90488,10.142792,9.533034,9.728785
CASE_730/900,False,03,312,18.34027,18.010219,18.113993,9.017182,8.325388,8.547986
CASE_731/900,False,03,1000,8.332677,8.991166,8.537405,17.918958,18.23449,18.016695
CASE_731/900,False,03,1027,9.553413,10.13288,9.732496,14.734161,15.116317,14.852387
CASE_731/900,False,03,316,11.852778,12.324606,11.997589,11.852779,12.324606,11.99883
CASE_731/900,False,03,201,14.73416,15.116317,14.850901,9.553413,10.13288,9.733289
CASE_731/900,False,03,314,17.918959,18.23449,18.015073,8.332677,8.991166,8.537468
CASE_731/900,False,03,1009,8.456949,8.457246,8.32301,17.977083,17.977223,17.916186
CASE_731/900,False,03,1540,9.661996,9.662257,9.544982,14.804795,14.804965,14.730302
CASE_731/900,False,03,361,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_731/900,False,03,222,14.804795,14.804965,14.728696,9.661996,9.662257,9.545958
CASE_731/900,False,03,353,17.977084,17.977224,17.914465,8.456949,8.457246,8.323267
CASE_731/900,False,03,1496,8.990532,8.332597,8.537032,18.234177,17.91892,18.016695
CASE_731/900,False,03,1027,10.132317,9.553343,9.732168,15.11594,14.734115,14.852387
CASE_731/900,False,03,315,12.324143,11.852722,11.997323,12.324144,11.852722,11.99883
CASE_731/900,False,03,207,15.11594,14.734115,14.850686,10.132317,9.553343,9.733289
CASE_731/900,False,03,312,18.234178,17.918921,18.014896,8.990532,8.332596,8.537469
CASE_732/900,False,03,1010,8.342257,8.96665,8.529187,17.828305,18.128872,17.918161
CASE_732/900,False,03,1041,9.574967,10.123614,9.738263,14.690392,15.053743,14.798834
CASE_732/900,False,03,310,11.849815,12.297385,11.982149,11.849815,12.297385,11.983398
CASE_732/900,False,03,203,14.690391,15.053742,14.797344,9.574967,10.123614,9.739074
CASE_732/900,False,03,305,17.828306,18.128873,17.916536,8.342257,8.96665,8.529283
CASE_732/900,False,03,1020,8.470536,8.470833,8.336816,17.888689,17.888829,17.827478
CASE_732/900,False,03,1466,9.686935,9.687195,9.570226,14.763615,14.763786,14.688906
CASE_732/900,False,03,344,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_732/900,False,03,222,14.763615,14.763785,14.687302,9.686935,9.687195,9.571209
CASE_732/900,False,03,339,17.888689,17.88883,17.82576,8.470536,8.470833,8.337095
CASE_732/900,False,03,1413,8.966033,8.342197,8.528833,18.128567,17.828277,17.918161
CASE_732/900,False,03,1043,10.123067,9.574914,9.737953,15.053375,14.690357,14.798834
CASE_732/900,False,03,308,12.296934,11.849772,11.981897,12.296934,11.849772,11.983398
CASE_732/900,False,03,210,15.053375,14.690357,14.79714,10.123067,9.574914,9.739074
CASE_732/900,False,03,306,18.128568,17.828277,17.916367,8.966033,8.342197,8.529284
CASE_733/900,False,03,1031,8.354221,8.944304,8.523308,17.738316,18.023746,17.820204
CASE_733/900,False,03,1064,9.597775,10.115574,9.74531,14.647345,14.991741,14.745934
CASE_733/900,False,03,316,11.847694,12.270917,11.967524,11.847694,12.270918,11.968782
CASE_733/900,False,03,205,14.647345,14.99174,14.74444,9.597775,10.115574,9.746138
CASE_733/900,False,03,309,17.738317,18.023746,17.818576,8.354221,8.944303,8.523437
CASE_733/900,False,03,1044,8.48528,8.485577,8.351796,17.800417,17.800558,17.73889
CASE_733/900,False,03,1374,9.712068,9.712327,9.595664,14.72249,14.722661,14.647564
CASE_733/900,False,03,344,11.94047,11.940681,11.845984,11.94047,11.940681,11.847376
CASE_733/900,False,03,222,14.722489,14.72266,14.645962,9.712068,9.712327,9.596655
CASE_733/900,False,03,339,17.800417,17.800559,17.737175,8.48528,8.485577,8.352098
CASE_733/900,False,03,1326,8.943703,8.354181,8.522974,18.023448,17.738297,17.820204
CASE_733/900,False,03,1065,10.115043,9.59774,9.745017,14.991382,14.647322,14.745934
CASE_733/900,False,03,313,12.27048,11.847666,11.967286,12.27048,11.847666,11.968783
CASE_733/900,False,03,213,14.991382,14.647322,14.744246,10.115044,9.59774,9.746139
CASE_733/900,False,03,310,18.023449,17.738298,17.818416,8.943703,8.35418,8.523437
CASE_734/900,False,03,1031,8.368557,8.924142,8.519773,17.649001,17.919119,17.722834
CASE_734/900,False,03,1064,9.621828,10.108765,9.753633,14.605028,14.930318,14.693695
