id,WallOffset,Xaxis,Yaxis,AVG_Lux,W01,W02,W03
379,1.8,9.831446,-145.058053,228.96625,10.218591,9.928159,9.859121
380,1.8,7.151096,-145.058053,220.775,7.670756,7.279371,7.185207
381,1.8,4.470747,-145.058053,354.63375,5.256421,4.666765,4.518926
382,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
383,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
384,1.8,12.511795,-142.65721,352.95,12.536535,12.590313,12.819844
385,1.8,9.831446,-142.65721,220.85625,9.859872,9.928159,10.217866
386,1.8,7.151096,-142.65721,224.84375,7.185957,7.279371,7.670055
387,1.8,4.470747,-142.65721,350.77125,4.519672,4.666766,5.25578
388,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
389,1.9,15.092144,-144.958053,1024.89625,15.33371,15.151614,15.116131
390,1.9,12.451795,-144.958053,360.9925,12.741193,12.521451,12.47865
391,1.9,9.811446,-144.958053,228.96625,10.173308,9.896714,9.842708
392,1.9,7.171096,-144.958053,220.775,7.654888,7.283272,7.209992
393,1.9,4.530747,-144.958053,354.63375,5.2575,4.700005,4.586061
394,1.9,1.890397,-144.958053,1001.36875,3.260091,2.253204,2.005694
395,1.9,15.092144,-142.75721,1014.535,15.116883,15.151614,15.332969
396,1.9,12.451795,-142.75721,352.95,12.479402,12.521451,12.740457
397,1.9,9.811446,-142.75721,220.85625,9.843459,9.896714,10.172583
398,1.9,7.171096,-142.75721,224.84375,7.210741,7.283272,7.654183
399,1.9,4.530747,-142.75721,350.77125,4.586805,4.700005,5.256851
400,1.9,1.890397,-142.75721,991.68625,2.006407,2.253205,3.259653
401,1,15.992144,-145.858053,973.63625,16.389308,16.135617,16.018202
402,1,13.491853,-145.858053,410.155,13.958328,13.659563,13.520802
403,1,10.991562,-145.858053,241.46125,11.55696,11.194287,11.024711
404,1,8.491271,-145.858053,199.37625,9.208401,8.748908,8.531081
405,1,5.99098,-145.858053,237.5025,6.966268,6.346466,6.042958
406,1,3.490689,-145.858053,407.14,4.976549,4.063838,3.57187
407,1,0.990397,-145.858053,951.0925,3.675065,2.292344,1.225592
408,1,15.992144,-141.85721,964.1475,16.018954,16.135618,16.388574
409,1,13.491853,-141.85721,412.8575,13.521553,13.659563,13.9576
410,1,10.991562,-141.85721,246.6625,11.025462,11.194288,11.556244
411,1,8.491271,-141.85721,200.7575,8.531831,8.748909,9.207707
412,1,5.99098,-141.85721,243.0675,6.043705,6.346467,6.965621
413,1,3.490689,-141.85721,406.22625,3.572607,4.063839,4.976021
414,1,0.990397,-141.85721,944.8675,1.226207,2.292346,3.674862
415,1.1,15.892144,-145.758053,1107.775,16.270484,16.024275,15.915471
416,1.1,13.425187,-145.758053,436.5625,13.868989,13.579308,13.450878
417,1.1,10.958229,-145.758053,246.6325,11.495253,11.144038,10.987348
418,1.1,8.491271,-145.758053,204.37625,9.170854,8.726586,8.525799
419,1.1,6.024313,-145.758053,242.7175,6.945507,6.347346,6.068646
420,1.1,3.557355,-145.758053,429.03,4.954525,4.073826,3.624835
421,1.1,1.090397,-145.758053,1084.95375,3.609201,2.252793,1.273639
422,1.1,15.892144,-141.95721,1096.245,15.916223,16.024276,16.269749
423,1.1,13.425187,-141.95721,429.7925,13.45163,13.579308,13.868261
424,1.1,10.958229,-141.95721,244.94875,10.988099,11.144038,11.494535
425,1.1,8.491271,-141.95721,207.99,8.52655,8.726587,9.170157
426,1.1,6.024313,-141.95721,247.0625,6.069394,6.347347,6.944854
427,1.1,3.557355,-141.95721,427.61625,3.625576,4.073827,4.953984
428,1.1,1.090397,-141.95721,1078.37,1.27429,2.252794,3.608974
429,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
430,1.2,13.35852,-145.658053,436.5625,13.78012,13.499646,13.381669
431,1.2,10.924895,-145.658053,246.6325,11.434184,11.094562,10.950872
432,1.2,8.491271,-145.658053,204.37625,9.134248,8.705356,8.521688
433,1.2,6.057646,-145.658053,242.7175,6.926287,6.349976,6.096048
434,1.2,3.624022,-145.658053,429.03,4.93533,4.087325,3.680964
435,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
436,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
437,1.2,13.35852,-142.05721,429.7925,13.382421,13.499647,13.779391
438,1.2,10.924895,-142.05721,244.94875,10.951623,11.094563,11.433465
439,1.2,8.491271,-142.05721,207.99,8.522439,8.705357,9.133548
440,1.2,6.057646,-142.05721,247.0625,6.096797,6.349977,6.925629
441,1.2,3.624022,-142.05721,427.61625,3.681707,4.087326,4.934777
442,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
443,1.3,15.692144,-145.558053,1107.775,16.033938,15.803035,15.711811
444,1.3,13.291853,-145.558053,436.5625,13.691729,13.420588,13.313186
445,1.3,10.891562,-145.558053,246.6325,11.373765,11.045871,10.915292
446,1.3,8.491271,-145.558053,204.37625,9.098593,8.685225,8.518749
447,1.3,6.09098,-145.558053,242.7175,6.908623,6.354354,6.125142
448,1.3,3.690689,-145.558053,429.03,4.918998,4.1043,3.740113
449,1.3,1.290397,-145.558053,1084.95375,3.49096,2.198986,1.407949
450,1.3,15.692144,-142.15721,1096.245,15.712563,15.803035,16.033201
451,1.3,13.291853,-142.15721,429.7925,13.313937,13.420588,13.690999
452,1.3,10.891562,-142.15721,244.94875,10.916044,11.045871,11.373044
453,1.3,8.491271,-142.15721,207.99,8.5195,8.685226,9.097891
454,1.3,6.09098,-142.15721,247.0625,6.125892,6.354354,6.907959
455,1.3,3.690689,-142.15721,427.61625,3.740858,4.104301,4.918433
456,1.3,1.290397,-142.15721,1078.37,1.408644,2.198987,3.490681
457,1.4,15.592144,-145.458053,1078.47375,15.916231,15.693156,15.610907
458,1.4,13.225187,-145.458053,458.50875,13.603826,13.342144,13.245438
459,1.4,10.858229,-145.458053,249.1875,11.314005,10.997974,10.880617
460,1.4,8.491271,-145.458053,210.5975,9.063902,8.666202,8.516983
461,1.4,6.124313,-145.458053,245.335,6.892526,6.360476,6.155904
462,1.4,3.757355,-145.458053,451.0575,4.905556,4.124709,3.802143
463,1.4,1.390397,-145.458053,1066.9525,3.439045,2.185354,1.490772
464,1.4,15.592144,-142.25721,1077.3475,15.611659,15.693156,15.915494
465,1.4,13.225187,-142.25721,449.96875,13.24619,13.342144,13.603094
466,1.4,10.858229,-142.25721,245.18375,10.881369,10.997975,11.313282
467,1.4,8.491271,-142.25721,208.64875,8.517734,8.666202,9.063197
468,1.4,6.124313,-142.25721,250.5625,6.156654,6.360476,6.891857
469,1.4,3.757355,-142.25721,451.61,3.802888,4.124709,4.904979
470,1.4,1.390397,-142.25721,1052.095,1.491479,2.185355,3.43874
471,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
472,1.5,13.15852,-145.358053,412.79875,13.516419,13.264325,13.178439
473,1.5,10.824895,-145.358053,249.1875,11.254915,10.950883,10.846856
474,1.5,8.491271,-145.358053,210.5975,9.030185,8.648293,8.516391
475,1.5,6.157646,-145.358053,245.335,6.878006,6.368336,6.188309
476,1.5,3.824022,-145.358053,408.27375,4.895029,4.1485,3.866914
477,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
478,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
479,1.5,13.15852,-142.35721,410.85875,13.17919,13.264325,13.515686
480,1.5,10.824895,-142.35721,245.18375,10.847607,10.950883,11.254191
481,1.5,8.491271,-142.35721,208.64875,8.517142,8.648293,9.029477
482,1.5,6.157646,-142.35721,250.5625,6.189059,6.368337,6.877332
483,1.5,3.824022,-142.35721,405.25125,3.86766,4.148501,4.894441
484,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
485,1.6,15.392144,-145.258053,1078.47375,15.681993,15.474936,15.41101
486,1.6,13.091853,-145.258053,412.79875,13.429519,13.187142,13.112198
487,1.6,10.791562,-145.258053,249.1875,11.196505,10.904607,10.814016
488,1.6,8.491271,-145.258053,210.5975,8.997452,8.631506,8.516973
489,1.6,6.19098,-145.258053,245.335,6.865075,6.37793,6.222331
490,1.6,3.890689,-145.258053,408.27375,4.887436,4.175617,3.934291
491,1.6,1.590397,-145.258053,1066.9525,3.350745,2.18546,1.680049
492,1.6,15.392144,-142.45721,1077.3475,15.411762,15.474936,15.681255
493,1.6,13.091853,-142.45721,410.85875,13.11295,13.187142,13.428785
494,1.6,10.791562,-142.45721,245.18375,10.814768,10.904608,11.19578
495,1.6,8.491271,-142.45721,208.64875,8.517724,8.631506,8.996742
496,1.6,6.19098,-142.45721,250.5625,6.22308,6.37793,6.864396
497,1.6,3.890689,-142.45721,405.25125,3.935037,4.175617,4.886837
498,1.6,1.590397,-142.45721,1052.095,1.680766,2.185461,3.350387
499,1.7,15.292144,-145.158053,1024.89625,15.56548,15.366617,15.312042
500,1.7,13.025187,-145.158053,432.63625,13.343136,13.110607,13.046729
501,1.7,10.758229,-145.158053,243.84875,11.138787,10.859158,10.782108
502,1.7,8.491271,-145.158053,214.6275,8.965716,8.615846,8.518729
503,1.7,6.224313,-145.158053,242.12125,6.85374,6.389248,6.257943
504,1.7,3.957355,-145.158053,426.17875,4.882791,4.205994,4.004142
505,1.7,1.690397,-145.158053,1001.36875,3.314774,2.199197,1.783997
506,1.7,15.292144,-142.55721,1014.535,15.312793,15.366617,15.564741
507,1.7,13.025187,-142.55721,426.055,13.04748,13.110607,13.342401
508,1.7,10.758229,-142.55721,242.67125,10.782859,10.859158,11.13806
509,1.7,8.491271,-142.55721,215.4525,8.51948,8.615846,8.965003
510,1.7,6.224313,-142.55721,243.74375,6.258693,6.389249,6.853057
511,1.7,3.957355,-142.55721,424.405,4.004887,4.205994,4.88218
512,1.7,1.690397,-142.55721,991.68625,1.784714,2.199198,3.314389
513,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
514,1.8,12.95852,-145.058053,432.63625,13.257279,13.03473,12.982042
515,1.8,10.724895,-145.058053,243.84875,11.08177,10.814545,10.751138
516,1.8,8.491271,-145.058053,214.6275,8.934986,8.601321,8.521659
517,1.8,6.257646,-145.058053,242.12125,6.844011,6.402283,6.29512
518,1.8,4.024022,-145.058053,426.17875,4.881101,4.239562,4.07634
519,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
520,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
521,1.8,12.95852,-142.65721,426.055,12.982793,13.03473,13.256543
522,1.8,10.724895,-142.65721,242.67125,10.751889,10.814545,11.081042
523,1.8,8.491271,-142.65721,215.4525,8.522409,8.601321,8.934271
524,1.8,6.257646,-142.65721,243.74375,6.295869,6.402283,6.843322
525,1.8,4.024022,-142.65721,424.405,4.077085,4.239562,4.88048
526,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
527,1.9,15.092144,-144.958053,1024.89625,15.33371,15.151614,15.116131
528,1.9,12.891853,-144.958053,415.861,13.171959,12.959524,12.918149
529,1.9,10.691562,-144.958053,243.84875,11.025467,10.770778,10.721115
530,1.9,8.491271,-144.958053,214.6275,8.905274,8.587936,8.52576
531,1.9,6.29098,-144.958053,242.12125,6.835893,6.417022,6.333832
532,1.9,4.090689,-144.958053,408.997,4.882369,4.276245,4.150764
533,1.9,1.890397,-144.958053,1001.36875,3.260091,2.253204,2.005694
534,1.9,15.092144,-142.75721,1014.535,15.116883,15.151614,15.332969
535,1.9,12.891853,-142.75721,408.163,12.918901,12.959524,13.171223
536,1.9,10.691562,-142.75721,242.67125,10.721866,10.770778,11.024737
537,1.9,8.491271,-142.75721,215.4525,8.52651,8.587936,8.904556
538,1.9,6.29098,-142.75721,243.74375,6.33458,6.417022,6.8352
539,1.9,4.090689,-142.75721,406.052,4.151507,4.276245,4.881738
540,1.9,1.890397,-142.75721,991.68625,2.006407,2.253205,3.259653
541,1,15.992144,-145.858053,973.63625,16.389308,16.135617,16.018202
542,1,13.849038,-145.858053,497.02,14.304148,14.012758,13.877509
543,1,11.705931,-145.858053,284.2125,12.239023,11.89716,11.737697
544,1,9.562824,-145.858053,214.2625,10.206103,9.793533,9.599355
545,1,7.419718,-145.858053,207.83875,8.22929,7.711677,7.463747
546,1,5.276611,-145.858053,277.72,6.361108,5.6756,5.334156
547,1,3.133504,-145.858053,486.085,4.732018,3.760417,3.222537
548,1,0.990397,-145.858053,951.0925,3.675065,2.292344,1.225592
549,1,15.992144,-141.85721,964.1475,16.018954,16.135618,16.388574
550,1,13.849038,-141.85721,496.61625,13.878261,14.012758,14.303419
551,1,11.705931,-141.85721,279.62625,11.738448,11.897161,12.238303
552,1,9.562824,-141.85721,212.56375,9.600106,9.793533,10.205398
553,1,7.419718,-141.85721,214.5925,7.464496,7.711677,8.228611
554,1,5.276611,-141.85721,276.41375,5.334902,5.675601,6.360484
555,1,3.133504,-141.85721,483.3975,3.223271,3.760418,4.731519
556,1,0.990397,-141.85721,944.8675,1.226207,2.292346,3.674862
557,1.1,15.892144,-145.758053,1107.775,16.270484,16.024275,15.915471
558,1.1,13.777609,-145.758053,481.62625,14.210687,13.928114,13.802911
559,1.1,11.663074,-145.758053,275.44875,12.16968,11.83849,11.691066
560,1.1,9.548539,-145.758053,209.055,10.158795,9.759604,9.580408
561,1.1,7.434003,-145.758053,206.1025,8.200222,7.700155,7.471942
562,1.1,5.319468,-145.758053,264.7475,6.342609,5.681323,5.368254
563,1.1,3.204933,-145.758053,476.5775,4.707043,3.768951,3.278551
564,1.1,1.090397,-145.758053,1084.95375,3.609201,2.252793,1.273639
565,1.1,15.892144,-141.95721,1096.245,15.916223,16.024276,16.269749
566,1.1,13.777609,-141.95721,475.80625,13.803663,13.928115,14.209958
567,1.1,11.663074,-141.95721,269.94625,11.691818,11.838491,12.168959
568,1.1,9.548539,-141.95721,210.905,9.581159,9.759604,10.158088
569,1.1,7.434003,-141.95721,218.92,7.472692,7.700155,8.19954
570,1.1,5.319468,-141.95721,268.7625,5.369001,5.681324,6.341978
571,1.1,3.204933,-141.95721,472.08125,3.279289,3.768952,4.70653
572,1.1,1.090397,-141.95721,1078.37,1.27429,2.252794,3.608974
573,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
574,1.2,13.706181,-145.658053,481.62625,14.117678,13.844044,13.729008
575,1.2,11.620217,-145.658053,275.44875,12.100918,11.780533,11.645265
576,1.2,9.534253,-145.658053,209.055,10.112275,9.726605,9.56249
577,1.2,7.448289,-145.658053,206.1025,8.1723,7.689943,7.481493
578,1.2,5.362325,-145.658053,264.7475,6.325927,5.689121,5.404327
579,1.2,3.276361,-145.658053,476.5775,4.685159,3.781462,3.338151
580,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
581,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
582,1.2,13.706181,-142.05721,475.80625,13.72976,13.844044,14.116947
583,1.2,11.620217,-142.05721,269.94625,11.646016,11.780533,12.100195
584,1.2,9.534253,-142.05721,210.905,9.563241,9.726605,10.111565
585,1.2,7.448289,-142.05721,218.92,7.482243,7.689944,8.171614
586,1.2,5.362325,-142.05721,268.7625,5.405075,5.689121,6.325289
587,1.2,3.276361,-142.05721,472.08125,3.338892,3.781463,4.684633
588,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
589,1.3,15.692144,-145.558053,1107.775,16.033938,15.803035,15.711811
590,1.3,13.634752,-145.558053,481.62625,14.025128,13.760558,13.655811
591,1.3,11.57736,-145.558053,275.44875,12.032747,11.723299,11.600303
592,1.3,9.519967,-145.558053,209.055,10.066554,9.694547,9.545608
593,1.3,7.462575,-145.558053,206.1025,8.145535,7.681046,7.492394
594,1.3,5.405182,-145.558053,264.7475,6.311077,5.698985,5.442336
595,1.3,3.34779,-145.558053,476.5775,4.66641,3.79791,3.401148
596,1.3,1.290397,-145.558053,1084.95375,3.49096,2.198986,1.407949
597,1.3,15.692144,-142.15721,1096.245,15.712563,15.803035,16.033201
598,1.3,13.634752,-142.15721,475.80625,13.656562,13.760558,14.024396
599,1.3,11.57736,-142.15721,269.94625,11.601055,11.723299,12.032023
600,1.3,9.519967,-142.15721,210.905,9.54636,9.694547,10.065842
601,1.3,7.462575,-142.15721,218.92,7.493144,7.681047,8.144845
602,1.3,5.405182,-142.15721,268.7625,5.443085,5.698986,6.310432
603,1.3,3.34779,-142.15721,472.08125,3.401891,3.797911,4.66587
604,1.3,1.290397,-142.15721,1078.37,1.408644,2.198987,3.490681
605,1.4,15.592144,-145.458053,1078.47375,15.916231,15.693156,15.610907
606,1.4,13.563323,-145.458053,508.48625,13.933048,13.677666,13.58333
607,1.4,11.534502,-145.458053,281.83125,11.965176,11.666798,11.556191
608,1.4,9.505681,-145.458053,216.10375,10.021642,9.663438,9.529767
609,1.4,7.47686,-145.458053,210.42,8.119938,7.673469,7.504639
610,1.4,5.448039,-145.458053,271.96125,6.298072,5.710906,5.482242
611,1.4,3.419218,-145.458053,504.65875,4.650834,3.818245,3.467358
612,1.4,1.390397,-145.458053,1066.9525,3.439045,2.185354,1.490772
613,1.4,15.592144,-142.25721,1077.3475,15.611659,15.693156,15.915494
614,1.4,13.563323,-142.25721,502.62625,13.584082,13.677666,13.932315
615,1.4,11.534502,-142.25721,275.04625,11.556943,11.666799,11.964451
616,1.4,9.505681,-142.25721,212.5975,9.530518,9.663439,10.020928
617,1.4,7.47686,-142.25721,218.28375,7.505389,7.67347,8.119245
618,1.4,5.448039,-142.25721,281.515,5.482991,5.710907,6.29742
619,1.4,3.419218,-142.25721,501.95625,3.468102,3.818246,4.65028
620,1.4,1.390397,-142.25721,1052.095,1.491479,2.185355,3.43874
621,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
622,1.5,13.491895,-145.358053,458.50875,13.841446,13.59538,13.511579
623,1.5,11.491645,-145.358053,281.83125,11.898217,11.611042,11.512938
624,1.5,9.491396,-145.358053,216.10375,9.97755,9.633289,9.514972
625,1.5,7.491146,-145.358053,210.42,8.095521,7.667216,7.518221
626,1.5,5.490897,-145.358053,271.96125,6.286922,5.72487,5.524002
627,1.5,3.490647,-145.358053,451.0575,4.638462,3.842404,3.5366
628,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
629,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
630,1.5,13.491895,-142.35721,449.96875,13.512331,13.59538,13.840712
631,1.5,11.491645,-142.35721,275.04625,11.513689,11.611043,11.89749
632,1.5,9.491396,-142.35721,212.5975,9.515723,9.633289,9.976834
633,1.5,7.491146,-142.35721,218.28375,7.518972,7.667216,8.094824
634,1.5,5.490897,-142.35721,281.515,5.524751,5.72487,6.286265
635,1.5,3.490647,-142.35721,451.61,3.537345,3.842405,4.637895
636,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
637,1.6,15.392144,-145.258053,1078.47375,15.681993,15.474936,15.41101
638,1.6,13.420466,-145.258053,458.50875,13.750332,13.51371,13.440569
639,1.6,11.448788,-145.258053,281.83125,11.831879,11.556042,11.470553
640,1.6,9.47711,-145.258053,216.10375,9.934291,9.604107,9.501228
641,1.6,7.505432,-145.258053,210.42,8.072294,7.662289,7.533133
642,1.6,5.533754,-145.258053,271.96125,6.277639,5.740862,5.567575
643,1.6,3.562076,-145.258053,451.0575,4.629321,3.870316,3.6087
644,1.6,1.590397,-145.258053,1066.9525,3.350745,2.18546,1.680049
645,1.6,15.392144,-142.45721,1077.3475,15.411762,15.474936,15.681255
646,1.6,13.420466,-142.45721,449.96875,13.441321,13.51371,13.749597
647,1.6,11.448788,-142.45721,275.04625,11.471305,11.556042,11.831151
648,1.6,9.47711,-142.45721,212.5975,9.501979,9.604107,9.933573
649,1.6,7.505432,-142.45721,218.28375,7.533884,7.662289,8.071594
650,1.6,5.533754,-142.45721,281.515,5.568324,5.740862,6.276975
651,1.6,3.562076,-142.45721,451.61,3.609444,3.870317,4.628741
652,1.6,1.590397,-142.45721,1052.095,1.680766,2.185461,3.350387
653,1.7,15.292144,-145.158053,1024.89625,15.56548,15.366617,15.312042
654,1.7,13.349038,-145.158053,480.275,13.659716,13.432668,13.370311
655,1.7,11.405931,-145.158053,284.125,11.766173,11.501807,11.429048
656,1.7,9.462824,-145.158053,224.3925,9.891873,9.575902,9.488539
657,1.7,7.519718,-145.158053,216.41875,8.050267,7.658691,7.549368
658,1.7,5.576611,-145.158053,282.0275,6.27023,5.758865,5.612919
659,1.7,3.633504,-145.158053,470.9125,4.623429,3.901901,3.683489
660,1.7,1.690397,-145.158053,1001.36875,3.314774,2.199197,1.783997
661,1.7,15.292144,-142.55721,1014.535,15.312793,15.366617,15.564741
662,1.7,13.349038,-142.55721,474.67875,13.371062,13.432668,13.65898
663,1.7,11.405931,-142.55721,283.0125,11.429799,11.501807,11.765444
664,1.7,9.462824,-142.55721,219.1225,9.48929,9.575902,9.891153
665,1.7,7.519718,-142.55721,222.14375,7.550118,7.658691,8.049564
666,1.7,5.576611,-142.55721,285.1825,5.613668,5.758865,6.26956
667,1.7,3.633504,-142.55721,472.69875,3.684233,3.901902,4.622837
668,1.7,1.690397,-142.55721,991.68625,1.784714,2.199198,3.314389
669,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
670,1.8,13.277609,-145.058053,480.275,13.569608,13.352265,13.300817
671,1.8,11.363074,-145.058053,271.08625,11.70111,11.44835,11.38843
672,1.8,9.448539,-145.058053,224.3925,9.850309,9.548682,9.476911
673,1.8,7.534003,-145.058053,216.41875,8.029452,7.656424,7.566916
674,1.8,5.619468,-145.058053,268.53375,6.264702,5.778861,5.659991
675,1.8,3.704933,-145.058053,470.9125,4.620799,3.93707,3.760807
676,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
677,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
678,1.8,13.277609,-142.65721,474.67875,13.301569,13.352265,13.568871
679,1.8,11.363074,-142.65721,268.39125,11.389181,11.44835,11.700379
680,1.8,9.448539,-142.65721,219.1225,9.477661,9.548682,9.849587
681,1.8,7.534003,-142.65721,222.14375,7.567666,7.656425,8.028745
682,1.8,5.619468,-142.65721,269.80875,5.660739,5.778861,6.264027
683,1.8,3.704933,-142.65721,472.69875,3.76155,3.937071,4.620195
